review_id,customer_name,age,brand,model,price_usd,currency,exchange_rate_to_usd,rating,sentiment,country,language,review_date,verified_purchase,battery_life_rating,camera_rating,performance_rating,design_rating,display_rating,helpful_votes,source,price_usd_log,sentiment_encoded,verified_purchase_encoded,sentiment_enc,verified_enc,brand_enc,model_enc,country_enc,cluster
9811,Czeslaw Tröst B.Eng.,53,Apple,iPhone 14,1092.57,EUR,0.93,1,Negative,Germany,German,2024-04-06,False,1,2,2,3,1,2,BestBuy,6.997202852699889,0,0,0,0,0,19,3,0
9812,Michael Benton,37,Apple,iPhone SE,1169.09,CAD,1.38,1,Negative,Canada,English,2024-03-17,True,1,1,1,1,1,3,eBay,7.0648359479102965,0,1,0,1,0,21,2,0
9813,Ronald Perkins,18,Xiaomi,Redmi Note 13,254.99,AED,3.67,3,Neutral,UAE,English,2024-04-05,True,2,3,3,4,3,1,Amazon,5.545138381216603,1,1,1,1,6,17,5,0
9815,Jesse Brown,22,OnePlus,OnePlus 11R,773.41,AED,3.67,1,Negative,UAE,English,2023-02-03,True,1,1,1,1,1,3,BestBuy,6.652101449102132,0,1,0,1,3,7,5,0
9817,João Vitor Vieira,21,Xiaomi,Mi 13 Pro,271.53,BRL,5.7,3,Positive,Brazil,Portuguese,2025-02-09,False,1,3,1,2,2,4,Amazon,5.607748699786767,2,0,2,0,6,5,1,0
9818,Kathryn Moore,34,Samsung,Galaxy Note 20,777.69,USD,1.0,2,Neutral,USA,English,2025-05-10,True,1,4,2,1,1,0,BestBuy,6.657613020584469,1,1,1,1,5,2,7,0
9823,Jessica Combs,27,Motorola,Razr 40,494.59,USD,1.0,2,Negative,USA,English,2023-05-23,True,1,3,2,3,2,1,Amazon,6.205748971988867,0,1,0,1,2,14,7,0
9824,Eloah Carvalho,34,Motorola,Moto G Power,358.76,BRL,5.7,2,Positive,Brazil,Portuguese,2025-10-18,True,2,1,2,2,1,3,Amazon,5.885437142462452,2,1,2,1,2,6,1,0
9831,Miss Julie O'Donnell,36,Samsung,Galaxy S24,1373.64,GBP,0.78,2,Negative,UK,English,2022-12-13,True,1,1,1,1,1,1,AliExpress,7.2259471576384895,0,1,0,1,5,3,6,0
9834,Diego Costela,18,Motorola,Edge 50,574.08,BRL,5.7,2,Negative,Brazil,Portuguese,2025-03-16,True,1,3,1,1,1,0,Amazon,6.354509161554391,0,1,0,1,2,0,1,0
9837,Amanda Reyes,53,OnePlus,OnePlus 11R,956.75,USD,1.0,2,Negative,USA,English,2025-03-12,False,3,1,2,2,3,4,eBay,6.864586783580759,0,0,0,0,3,7,7,0
9838,Marie-Therese Hein,27,OnePlus,OnePlus 12,470.01,EUR,0.93,2,Neutral,Germany,German,2024-07-19,False,3,3,1,3,1,0,Amazon,6.15487932521354,1,0,1,0,3,8,3,0
9839,Vinícius Monteiro,49,Motorola,Moto G Power,333.65,BRL,5.7,2,Neutral,Brazil,Portuguese,2025-01-29,False,1,2,2,3,2,2,eBay,5.813085209546651,1,0,1,0,2,6,1,0
9842,Beatriz Azevedo,35,OnePlus,OnePlus 11R,705.58,BRL,5.7,3,Neutral,Brazil,Portuguese,2023-06-24,True,1,1,1,1,1,2,Amazon,6.56043642996743,1,1,1,1,3,7,1,0
9843,Thomas Williamson,18,Samsung,Galaxy S24,781.67,CAD,1.38,3,Neutral,Canada,English,2024-06-28,False,2,1,1,1,1,6,Flipkart,6.66271115121459,1,0,1,0,5,3,2,0
9844,Dipl.-Ing. Zita Hartmann MBA.,18,OnePlus,OnePlus 12,451.73,EUR,0.93,4,Positive,Germany,German,2023-07-03,True,1,1,3,3,2,1,Flipkart,6.115295921298569,2,1,2,1,3,8,3,0
9847,Dr. Rodrigo Abreu,22,Apple,iPhone SE,1038.06,BRL,5.7,3,Neutral,Brazil,Portuguese,2024-10-05,True,1,1,1,2,3,0,BestBuy,6.946071737266341,1,1,1,1,0,21,1,0
9850,Katherine Mitchell,31,Samsung,Galaxy A55,420.46,AUD,1.53,2,Neutral,Australia,English,2023-08-19,False,2,2,1,3,2,2,Flipkart,6.043724873769067,1,0,1,0,5,1,0,0
9853,Hans-Otto Hermann,40,OnePlus,OnePlus Nord 3,856.52,EUR,0.93,1,Negative,Germany,German,2025-05-06,True,1,1,1,1,1,2,AliExpress,6.754044502383264,0,1,0,1,3,9,3,0
9855,Stephanie Valdez DDS,31,Motorola,Razr 40,287.84,AED,3.67,2,Positive,UAE,English,2023-10-31,False,1,1,1,2,1,9,Amazon,5.665872901582981,2,0,2,0,2,14,5,0
9856,Irya Varughese,22,Xiaomi,Redmi Note 13,510.18,INR,83.0,2,Neutral,India,Hindi,2024-12-10,True,1,1,2,2,1,0,Flipkart,6.236721778667303,1,1,1,1,6,17,4,0
9858,Brandon Ponce,24,Xiaomi,Redmi Note 13,692.16,USD,1.0,2,Positive,USA,English,2023-07-22,True,1,1,1,2,1,2,AliExpress,6.541260852772044,2,1,2,1,6,17,7,0
9863,Nina Vargas,33,OnePlus,OnePlus 11R,585.44,BRL,5.7,1,Negative,Brazil,Portuguese,2022-11-11,True,1,1,1,2,1,1,AliExpress,6.374070361070064,0,1,0,1,3,7,1,0
9864,Aleksej Boucsein,25,Realme,Realme Narzo 70,504.74,EUR,0.93,2,Neutral,Germany,German,2025-04-09,True,1,1,1,1,1,2,Amazon,6.2260227032374456,1,1,1,1,4,16,3,0
9867,Maysa Teixeira,39,Motorola,Edge 50,583.3,BRL,5.7,3,Neutral,Brazil,Portuguese,2023-10-17,True,2,1,3,3,3,2,AliExpress,6.370414549560391,1,1,1,1,2,0,1,0
9869,Ryan Mullins,18,Samsung,Galaxy A55,619.02,CAD,1.38,3,Positive,Canada,English,2023-10-17,True,4,2,1,2,2,5,AliExpress,6.429751735583373,2,1,2,1,5,1,2,0
9872,Vitória Dias,18,Xiaomi,Poco X6,435.05,BRL,5.7,3,Neutral,Brazil,Portuguese,2025-04-02,True,1,2,4,1,3,2,AliExpress,6.077756915672994,1,1,1,1,6,13,1,0
9873,Jenny Börner-Pruschke,45,Motorola,Razr 40,679.25,EUR,0.93,2,Neutral,Germany,German,2023-09-27,False,2,2,2,1,3,3,Flipkart,6.522460377663355,1,0,1,0,2,14,3,0
9874,Cauê Costa,22,Google,Pixel 6,513.96,BRL,5.7,3,Neutral,Brazil,Portuguese,2022-11-11,False,2,1,1,2,1,5,BestBuy,6.244089227744361,1,0,1,0,1,10,1,0
9876,Ricky Thompson,18,Google,Pixel 8,697.01,USD,1.0,3,Positive,USA,English,2025-06-27,True,3,1,3,1,2,4,Flipkart,6.548233429307311,2,1,2,1,1,12,7,0
9877,Berndt Christoph,18,Xiaomi,Mi 13 Pro,302.87,EUR,0.93,2,Neutral,Germany,German,2025-04-14,True,2,2,1,1,2,3,Amazon,5.7165999783668155,1,1,1,1,6,5,3,0
9880,Diane Petersen,18,Realme,Realme Narzo 70,554.01,USD,1.0,3,Neutral,USA,English,2024-02-21,True,3,2,3,4,3,1,AliExpress,6.31898613160213,1,1,1,1,4,16,7,0
9881,Francis Johnson,41,Motorola,Razr 40,677.49,GBP,0.78,3,Neutral,UK,English,2025-04-24,True,2,1,2,3,1,9,Flipkart,6.519869740772798,1,1,1,1,2,14,6,0
9882,Vedant Dewan,25,Xiaomi,Redmi Note 13,684.85,INR,83.0,2,Negative,India,Hindi,2023-11-09,True,2,2,1,2,4,2,Amazon,6.530658944924416,0,1,0,1,6,17,4,0
9884,Silke Losekann-Beier,31,OnePlus,OnePlus 11R,427.19,EUR,0.93,1,Negative,Germany,German,2025-06-30,False,1,1,1,2,1,1,Flipkart,6.059567022309786,0,0,0,0,3,7,3,0
9886,Stephanie Monroe,34,Apple,iPhone SE,916.27,AED,3.67,2,Positive,UAE,English,2023-08-31,True,2,2,2,1,1,6,store,6.821401867304031,2,1,2,1,0,21,5,0
9887,Dr John Miah,32,Motorola,Edge 50,617.54,GBP,0.78,2,Negative,UK,English,2025-03-16,True,1,1,1,4,2,3,AliExpress,6.427361862336348,0,1,0,1,2,0,6,0
9888,Damian Walton,44,Samsung,Galaxy S24,886.62,GBP,0.78,1,Negative,UK,English,2025-01-28,False,1,1,1,2,1,2,BestBuy,6.788543723476957,0,0,0,0,5,3,6,0
9894,Aayush Sodhi,39,Xiaomi,Mi 13 Pro,528.94,INR,83.0,2,Neutral,India,Hindi,2023-04-30,True,1,3,1,3,1,4,AliExpress,6.27276379259054,1,1,1,1,6,5,4,0
9896,Daniel Camacho,24,OnePlus,OnePlus Nord 3,488.9,AED,3.67,1,Negative,UAE,English,2023-02-19,True,1,1,1,1,1,2,AliExpress,6.194201288644529,0,1,0,1,3,9,5,0
9898,Maria Luiza Machado,34,Xiaomi,Redmi Note 13,504.76,BRL,5.7,2,Negative,Brazil,Portuguese,2024-11-26,True,1,1,1,3,4,3,Amazon,6.226062248467308,0,1,0,1,6,17,1,0
9900,Catarina Teixeira,18,Motorola,Moto G Power,500.4,BRL,5.7,3,Neutral,Brazil,Portuguese,2022-12-12,True,1,3,2,2,5,2,BestBuy,6.217404185724193,1,1,1,1,2,6,1,0
9901,Bento Cassiano,36,Realme,Realme 12 Pro,597.72,BRL,5.7,1,Negative,Brazil,Portuguese,2025-01-23,True,1,1,1,1,1,1,BestBuy,6.394794043085724,0,1,0,1,4,15,1,0
9911,Herbert Thompson,39,Xiaomi,Mi 13 Pro,251.77,AUD,1.53,3,Negative,Australia,English,2024-09-09,True,1,2,4,2,2,1,Amazon,5.53247998434468,0,1,0,1,6,5,0,0
9912,Yvette Huhn,32,Xiaomi,Mi 13 Pro,230.01,EUR,0.93,3,Neutral,Germany,German,2025-09-09,True,2,2,3,3,3,1,Amazon,5.442460999628096,1,1,1,1,6,5,3,0
9913,Samantha Schmidt,49,Realme,Realme 12 Pro,366.37,AUD,1.53,1,Negative,Australia,English,2024-03-06,False,2,2,1,1,1,3,Amazon,5.906369514575011,0,0,0,0,4,15,0,0
9915,Peter Goddard,25,Realme,Realme 12 Pro,214.2,GBP,0.78,2,Neutral,UK,English,2025-01-07,False,4,2,1,4,1,3,Flipkart,5.371567828287629,1,0,1,0,4,15,6,0
9916,Brian Schaefer,37,Apple,iPhone 14,1074.64,AUD,1.53,3,Neutral,Australia,English,2023-04-14,True,2,3,3,2,2,7,Amazon,6.980671112249161,1,1,1,1,0,19,0,0
9918,Hailey Flores,39,Motorola,Moto G Power,723.93,AUD,1.53,1,Negative,Australia,English,2024-08-16,False,1,2,1,2,1,1,store,6.586075098469119,0,0,0,0,2,6,0,0
9919,Nadia Linke,50,Motorola,Edge 50,693.31,EUR,0.93,2,Neutral,Germany,German,2024-11-28,False,2,1,1,1,3,3,AliExpress,6.542918546651329,1,0,1,0,2,0,3,0
9920,Jyoti Bhasin,31,Google,Pixel 7a,932.85,INR,83.0,2,Negative,India,Hindi,2025-08-13,False,3,2,1,1,2,2,Flipkart,6.839315825759616,0,0,0,0,1,11,4,0
9921,Yasmin Albuquerque,34,Xiaomi,Mi 13 Pro,345.75,BRL,5.7,3,Neutral,Brazil,Portuguese,2025-05-24,True,3,3,2,2,3,2,AliExpress,5.848604059194941,1,1,1,1,6,5,1,0
9923,Ing. Heinz-Günther Junitz B.Sc.,42,Realme,Realme Narzo 70,573.05,EUR,0.93,3,Neutral,Germany,German,2023-07-24,True,2,2,2,1,4,2,AliExpress,6.352716500539821,1,1,1,1,4,16,3,0
9925,Hemangini Puri,26,Apple,iPhone 15 Pro,809.3,INR,83.0,4,Positive,India,Hindi,2023-09-01,False,2,2,2,3,2,2,AliExpress,6.69740454946668,2,0,2,0,0,20,4,0
9927,Joaquim da Rosa,36,Motorola,Moto G Power,240.19,BRL,5.7,1,Negative,Brazil,Portuguese,2025-06-16,False,1,1,1,1,1,3,BestBuy,5.48558500462375,0,0,0,0,2,6,1,0
9934,Nicole Price,37,Apple,iPhone SE,1332.21,AED,3.67,1,Negative,UAE,English,2023-06-28,True,1,1,2,1,1,1,Amazon,7.195344847155529,0,1,0,1,0,21,5,0
9935,Leopoldine Misicher-Wähner,24,Samsung,Galaxy A55,1038.71,EUR,0.93,3,Neutral,Germany,German,2023-11-15,True,3,1,1,3,1,2,AliExpress,6.946697107096755,1,1,1,1,5,1,3,0
9940,Jason Dubey,18,Google,Pixel 7a,991.53,INR,83.0,3,Neutral,India,Hindi,2023-07-26,True,2,3,2,3,2,1,eBay,6.90025723880478,1,1,1,1,1,11,4,0
9941,Tiffany Davis,38,Xiaomi,Poco X6,290.21,USD,1.0,2,Neutral,USA,English,2023-07-21,True,1,1,1,1,1,2,AliExpress,5.674044656392245,1,1,1,1,6,13,7,0
9942,Mia Taylor,32,Realme,Realme 12 Pro,374.61,CAD,1.38,1,Negative,Canada,English,2025-10-09,True,1,1,1,1,1,0,Amazon,5.928551371047852,0,1,0,1,4,15,2,0
9947,Kendra Nielsen,19,Realme,Realme 12 Pro,369.36,USD,1.0,3,Neutral,USA,English,2023-10-28,True,3,1,4,2,2,2,BestBuy,5.914475505579847,1,1,1,1,4,15,7,0
9950,Brooke Hernandez,37,OnePlus,OnePlus 12,890.34,AED,3.67,1,Negative,UAE,English,2024-10-28,True,1,1,1,1,1,2,AliExpress,6.792725948397371,0,1,0,1,3,8,5,0
9952,Alexa Riggs,24,Google,Pixel 8,824.91,AUD,1.53,2,Neutral,Australia,English,2025-04-09,True,1,1,1,2,2,1,Amazon,6.71648580874676,1,1,1,1,1,12,0,0
9955,Martha Davis,50,Samsung,Galaxy S24,1039.87,USD,1.0,2,Neutral,USA,English,2023-06-08,False,2,1,3,1,3,5,BestBuy,6.9478121808936715,1,0,1,0,5,3,7,0
9959,Michael Warren,40,Samsung,Galaxy A55,713.13,AED,3.67,2,Negative,UAE,English,2025-02-04,True,1,1,1,2,1,2,AliExpress,6.57106501859547,0,1,0,1,5,1,5,0
9963,Hadassa Gonçalves,37,Google,Pixel 6,687.24,BRL,5.7,1,Neutral,Brazil,Portuguese,2023-09-12,True,1,1,1,1,1,3,BestBuy,6.534137614313092,1,1,1,1,1,10,1,0
9964,Miguel Costa,23,OnePlus,OnePlus 11R,452.09,BRL,5.7,2,Negative,Brazil,Portuguese,2023-11-05,False,1,2,1,2,1,1,eBay,6.11609078124636,0,0,0,0,3,7,1,0
9968,Reece Webster-Parker,18,Google,Pixel 6,1085.43,GBP,0.78,1,Neutral,UK,English,2024-01-06,True,2,1,1,1,1,3,AliExpress,6.990652370561607,1,1,1,1,1,10,6,0
9970,Aachal Kapadia,41,OnePlus,OnePlus Nord 3,573.43,INR,83.0,2,Negative,India,Hindi,2025-09-12,False,1,1,3,2,3,3,AliExpress,6.353378244782415,0,0,0,0,3,9,4,0
9974,Gretchen Junck,27,Realme,Realme 12 Pro,191.11,EUR,0.93,1,Negative,Germany,German,2024-02-09,True,1,1,1,1,1,2,Amazon,5.258068124640351,0,1,0,1,4,15,3,0
9978,Heather Gallagher,32,OnePlus,OnePlus 12,493.3,USD,1.0,3,Neutral,USA,English,2023-04-01,False,1,2,2,1,1,1,eBay,6.203142620312914,1,0,1,0,3,8,7,0
9982,Qadim Ramachandran,18,OnePlus,OnePlus 12,472.35,INR,83.0,2,Neutral,India,Hindi,2022-10-31,True,2,2,2,2,2,3,AliExpress,6.1598350725749,1,1,1,1,3,8,4,0
9985,Ladli Desai,36,Realme,Realme Narzo 70,567.43,INR,83.0,2,Negative,India,Hindi,2024-02-19,True,1,1,3,2,1,2,Amazon,6.342878174562727,0,1,0,1,4,16,4,0
9987,Ísis Nogueira,20,OnePlus,OnePlus 12,600.0,BRL,5.7,1,Negative,Brazil,Portuguese,2024-01-12,False,1,1,1,1,1,1,Flipkart,6.398594934535208,0,0,0,0,3,8,1,0
9990,Denise Prince,41,Samsung,Galaxy S24,450.86,USD,1.0,2,Neutral,USA,English,2025-01-14,True,1,2,1,1,1,1,BestBuy,6.113372397341315,1,1,1,1,5,3,7,0
9991,Hannah Newton,18,OnePlus,OnePlus Nord 3,824.26,USD,1.0,2,Positive,USA,English,2022-11-12,True,3,2,3,2,1,5,BestBuy,6.715698488200025,2,1,2,1,3,9,7,0
9992,Ana Vitória Azevedo,24,Google,Pixel 8,659.76,BRL,5.7,3,Neutral,Brazil,Portuguese,2025-07-15,True,3,2,2,4,1,2,Amazon,6.49339068768694,1,1,1,1,1,12,1,0
9994,Maria Fernanda Alves,34,OnePlus,OnePlus 11R,726.32,BRL,5.7,2,Neutral,Brazil,Portuguese,2023-07-11,True,1,1,2,2,1,0,Flipkart,6.589366545751194,1,1,1,1,3,7,1,0
9995,Atharv Pal,40,Realme,Realme 12 Pro,390.14,INR,83.0,1,Neutral,India,Hindi,2025-07-10,True,1,1,2,1,1,2,Amazon,5.969065552164503,1,1,1,1,4,15,4,0
9996,Srta. Mariana Lopes,30,Google,Pixel 7a,1030.25,BRL,5.7,1,Negative,Brazil,Portuguese,2024-09-11,True,1,2,1,1,1,3,eBay,6.9385269376488905,0,1,0,1,1,11,1,0
10001,Thomas Cline,34,Apple,iPhone 15 Pro,1332.54,AUD,1.53,2,Negative,Australia,English,2025-10-05,False,1,2,2,3,2,2,BestBuy,7.195592339422659,0,0,0,0,0,20,0,0
10003,Fernando Montenegro,31,OnePlus,OnePlus 12,496.08,BRL,5.7,3,Neutral,Brazil,Portuguese,2025-08-30,False,2,2,2,1,1,6,Amazon,6.208750978937794,1,0,1,0,3,8,1,0
10004,Andrea Hartman,18,Samsung,Galaxy Note 20,1162.41,USD,1.0,3,Neutral,USA,English,2023-07-30,True,3,2,3,4,2,2,Flipkart,7.05911062693568,1,1,1,1,5,2,7,0
10005,Kevin Kidd,32,Apple,iPhone 13,1300.85,CAD,1.38,1,Negative,Canada,English,2024-04-24,True,2,1,1,1,1,1,Amazon,7.171541608758363,0,1,0,1,0,18,2,0
10007,Barbara Ochoa,42,Google,Pixel 7a,1077.14,AUD,1.53,1,Negative,Australia,English,2024-07-30,True,1,2,1,1,1,1,eBay,6.9829926131664175,0,1,0,1,1,11,0,0
10011,Anthony Cardenas,30,OnePlus,OnePlus 11R,943.05,USD,1.0,1,Negative,USA,English,2025-09-24,False,1,1,1,1,1,3,AliExpress,6.850179130844541,0,0,0,0,3,7,7,0
10013,Mr. Robert Kramer,33,Motorola,Moto G Power,392.99,AUD,1.53,2,Positive,Australia,English,2023-10-29,False,4,1,1,3,1,6,Flipkart,5.976325528265178,2,0,2,0,2,6,0,0
10016,Kyle Vargas,48,Motorola,Edge 50,223.09,CAD,1.38,2,Neutral,Canada,English,2023-06-18,True,2,2,3,2,1,3,Flipkart,5.412047756875059,1,1,1,1,2,0,2,0
10017,Dra. Maria Alice Sousa,25,Apple,iPhone SE,1223.95,BRL,5.7,2,Negative,Brazil,Portuguese,2025-01-13,True,1,1,2,1,2,4,Amazon,7.110655305819288,0,1,0,1,0,21,1,0
10018,Danny Johnson,20,Realme,Realme 12 Pro,345.35,AED,3.67,3,Neutral,UAE,English,2024-07-21,True,3,2,3,3,3,1,eBay,5.847449824468614,1,1,1,1,4,15,5,0
10020,Ms Samantha Wright,24,Samsung,Galaxy Note 20,867.34,GBP,0.78,3,Positive,UK,English,2023-01-02,False,1,1,2,3,1,9,Amazon,6.766583343033072,2,0,2,0,5,2,6,0
10022,Yasti Tandon,35,Samsung,Galaxy A55,818.02,INR,83.0,2,Positive,India,Hindi,2025-08-13,True,1,2,1,4,1,1,AliExpress,6.708108503579325,2,1,2,1,5,1,4,0
10023,Gaurika Bala,22,Apple,iPhone 15 Pro,1058.51,INR,83.0,3,Neutral,India,Hindi,2024-02-23,False,2,3,1,2,3,1,AliExpress,6.965561816078159,1,0,1,0,0,20,4,0
10024,Calvin Lewis,32,Samsung,Galaxy Z Flip,852.1,USD,1.0,1,Neutral,USA,English,2024-11-18,True,2,1,1,1,1,1,Flipkart,6.748876773914649,1,1,1,1,5,4,7,0
10025,Cauã Araújo,40,Motorola,Moto G Power,672.93,BRL,5.7,3,Neutral,Brazil,Portuguese,2025-06-02,True,3,2,1,1,3,2,BestBuy,6.513126247951971,1,1,1,1,2,6,1,0
10028,Mustafa Boucsein,48,Apple,iPhone 13,912.13,EUR,0.93,2,Neutral,Germany,German,2024-10-23,True,2,1,1,3,3,1,Flipkart,6.816878258191546,1,1,1,1,0,18,3,0
10032,Nicole Mendoza,50,Apple,iPhone SE,1084.48,AED,3.67,1,Negative,UAE,English,2023-12-28,False,1,1,1,2,1,3,Flipkart,6.989777564459526,0,0,0,0,0,21,5,0
10033,Jennifer Dougherty,36,Realme,Realme 12 Pro,440.15,AUD,1.53,3,Neutral,Australia,English,2024-09-08,True,2,3,4,3,2,3,AliExpress,6.089384953668113,1,1,1,1,4,15,0,0
10034,James Blair,35,Xiaomi,Mi 13 Pro,516.92,USD,1.0,2,Negative,USA,English,2024-01-18,True,2,1,2,1,1,3,store,6.249820790177934,0,1,0,1,6,5,7,0
10035,Rebecca Baker,33,Google,Pixel 7a,517.37,AUD,1.53,3,Neutral,Australia,English,2023-06-08,True,1,1,1,2,2,2,eBay,6.2506892729931405,1,1,1,1,1,11,0,0
10040,Abigail Robinson,46,Google,Pixel 8,963.26,AUD,1.53,3,Neutral,Australia,English,2023-11-09,True,3,3,4,2,2,0,Amazon,6.871360967789034,1,1,1,1,1,12,0,0
10042,Michelle Webb,35,Realme,Realme 12 Pro,293.61,AUD,1.53,1,Negative,Australia,English,2024-09-06,True,1,1,1,1,1,2,BestBuy,5.685652447783731,0,1,0,1,4,15,0,0
10043,Michael Jordan,20,Google,Pixel 7a,571.26,AUD,1.53,2,Negative,Australia,English,2025-03-10,False,1,1,2,1,2,1,AliExpress,6.3495934335598525,0,0,0,0,1,11,0,0
10044,Charan Kalla,18,Motorola,Moto G Power,586.35,INR,83.0,1,Negative,India,Hindi,2025-08-22,True,1,1,2,1,2,1,eBay,6.375620894269895,0,1,0,1,2,6,4,0
10045,Heinrich Gunpf,21,Apple,iPhone SE,1340.1,EUR,0.93,3,Neutral,Germany,German,2024-07-04,True,2,2,2,3,1,0,eBay,7.201245451716894,1,1,1,1,0,21,3,0
10046,Benjamin Edwards,23,Realme,Realme 12 Pro,493.4,USD,1.0,3,Neutral,USA,English,2023-12-02,True,4,2,3,2,2,2,BestBuy,6.203344906143481,1,1,1,1,4,15,7,0
10047,Mr Harry Haynes,18,Xiaomi,Mi 13 Pro,351.49,GBP,0.78,2,Neutral,UK,English,2024-11-17,True,1,2,1,3,1,1,eBay,5.865022253055595,1,1,1,1,6,5,6,0
10048,Amrita Dugar,28,Google,Pixel 6,865.25,INR,83.0,1,Neutral,India,Hindi,2025-05-26,True,2,1,1,1,1,4,eBay,6.764173550504113,1,1,1,1,1,10,4,0
10053,Mrs. Lindsay Hansen,24,Motorola,Edge 50,724.46,USD,1.0,1,Negative,USA,English,2024-10-17,False,1,1,1,1,2,2,eBay,6.58680593641421,0,0,0,0,2,0,7,0
10058,Joanna Ford,47,Apple,iPhone 15 Pro,780.36,AUD,1.53,3,Positive,Australia,English,2023-12-23,True,2,1,2,2,4,1,AliExpress,6.661035991139221,2,1,2,1,0,20,0,0
10060,Lindsey Diaz,39,Apple,iPhone 14,1145.0,USD,1.0,1,Negative,USA,English,2024-06-17,True,1,1,1,1,2,1,store,7.044032897274685,0,1,0,1,0,19,7,0
10061,Dr Gerard Jones,33,Samsung,Galaxy Z Flip,1325.16,GBP,0.78,2,Negative,UK,English,2024-09-21,True,1,3,3,1,3,0,Amazon,7.190042827116611,0,1,0,1,5,4,6,0
10065,Margaret Reynolds,26,OnePlus,OnePlus 11R,836.58,GBP,0.78,3,Positive,UK,English,2022-11-22,True,4,2,1,3,1,4,Flipkart,6.730516781525308,2,1,2,1,3,7,6,0
10069,Stephanie Shaw,29,Motorola,Razr 40,294.81,AED,3.67,3,Positive,UAE,English,2024-12-16,True,3,2,1,3,1,5,eBay,5.689717356331367,2,1,2,1,2,14,5,0
10070,Jesse Jones,38,Google,Pixel 8,982.07,USD,1.0,3,Neutral,USA,English,2024-08-11,True,3,1,3,2,3,1,Amazon,6.890680328191671,1,1,1,1,1,12,7,0
10072,Catherine Ortiz,36,Realme,Realme 12 Pro,262.02,AUD,1.53,2,Negative,Australia,English,2024-02-12,False,4,2,1,1,1,7,Flipkart,5.5722300749138185,0,0,0,0,4,15,0,0
10073,Barbara Baker,31,Motorola,Edge 50,259.22,AED,3.67,1,Negative,UAE,English,2024-03-20,True,1,1,1,1,1,1,Amazon,5.56152742707533,0,1,0,1,2,0,5,0
10076,Nathaniel Bhavsar,37,Samsung,Galaxy Note 20,1311.28,INR,83.0,3,Neutral,India,Hindi,2025-02-27,True,2,1,1,2,2,2,AliExpress,7.179521361368518,1,1,1,1,5,2,4,0
10078,Vritti Walla,40,OnePlus,OnePlus 12,976.95,INR,83.0,3,Neutral,India,Hindi,2024-12-20,True,1,1,1,1,1,2,Amazon,6.8854585439835265,1,1,1,1,3,8,4,0
10079,Matthew Scott,21,Motorola,Razr 40,411.43,AED,3.67,2,Neutral,UAE,English,2025-09-02,True,1,1,1,3,2,1,BestBuy,6.0220664944048785,1,1,1,1,2,14,5,0
10080,Nidhi Bal,21,Xiaomi,Mi 13 Pro,494.13,INR,83.0,2,Negative,India,Hindi,2025-07-09,True,2,1,3,1,1,1,eBay,6.204820354351076,0,1,0,1,6,5,4,0
10081,Ariel Dominguez,23,Realme,Realme Narzo 70,188.68,CAD,1.38,3,Neutral,Canada,English,2025-09-08,True,4,3,4,2,1,0,eBay,5.24533844175715,1,1,1,1,4,16,2,0
10084,Helen Hill,26,Google,Pixel 6,671.09,GBP,0.78,1,Negative,UK,English,2024-05-16,True,1,1,2,1,1,1,AliExpress,6.510392260126948,0,1,0,1,1,10,6,0
10085,Tricia Johnson,18,Google,Pixel 8,946.65,CAD,1.38,3,Neutral,Canada,English,2023-05-01,False,2,2,3,3,1,1,Amazon,6.853985235772309,1,0,1,0,1,12,2,0
10093,Stephanie Curry,37,Samsung,Galaxy S24,890.89,USD,1.0,3,Neutral,USA,English,2024-02-08,True,2,4,1,2,2,1,Flipkart,6.793342806590021,1,1,1,1,5,3,7,0
10094,Carole Bennett,32,Realme,Realme Narzo 70,205.69,GBP,0.78,2,Neutral,UK,English,2023-12-11,False,1,1,2,1,2,0,Amazon,5.331220086223745,1,0,1,0,4,16,6,0
10096,Scott Wilson,18,Google,Pixel 6,872.66,AUD,1.53,2,Neutral,Australia,English,2025-07-15,True,2,2,2,1,1,3,Amazon,6.772691283950868,1,1,1,1,1,10,0,0
10105,April Reid,23,Apple,iPhone SE,876.29,AUD,1.53,2,Negative,Australia,English,2024-10-29,True,1,2,3,2,1,0,store,6.776837610460004,0,1,0,1,0,21,0,0
10106,Urte Hauffer,22,Samsung,Galaxy Z Flip,611.71,EUR,0.93,2,Positive,Germany,German,2025-10-14,True,1,3,1,1,2,6,Amazon,6.41789174079966,2,1,2,1,5,4,3,0
10107,Antonio Middleton,18,OnePlus,OnePlus 12,461.22,USD,1.0,2,Negative,USA,English,2024-04-18,True,2,1,2,2,1,3,BestBuy,6.136040968215225,0,1,0,1,3,8,7,0
10111,William Keith,18,Xiaomi,Redmi Note 13,434.05,AUD,1.53,2,Neutral,Australia,English,2025-04-03,True,2,2,2,1,1,1,BestBuy,6.075460967012034,1,1,1,1,6,17,0,0
10114,Michael Moore,33,OnePlus,OnePlus 11R,586.93,AED,3.67,2,Positive,UAE,English,2025-05-22,False,1,2,3,2,1,5,Flipkart,6.376607893192849,2,0,2,0,3,7,5,0
10119,Isabel Oliveira,21,Realme,Realme 12 Pro,581.71,BRL,5.7,1,Neutral,Brazil,Portuguese,2023-02-02,True,1,1,1,1,1,1,BestBuy,6.367689635491389,1,1,1,1,4,15,1,0
